periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patient,new_var,fonte,multiplicacao,eriodo,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,cat1,cat2,instituicao1,instituicao2,length_stay_var,tipo_instituicao
2015-09-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Cirurgica,2975,20901,7,2,transparencia_sns,62180475,2015-09-01,2015,9,35,ter,2662,18862,313,2039,Muitos doentes,Muitos doentes,"Unidade Local de Saúde da Guarda, EPE","Unidade Local de Saúde da Guarda, EPE",6.51437699680511,Hospital
2015-09-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,2906,19611,6.7,2,transparencia_sns,56989566,2015-09-01,2015,9,35,ter,2560,17229,346,2382,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",6.88439306358382,Hospital
2015-09-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,9595,74760,7.8,2,transparencia_sns,717322200,2015-09-01,2015,9,35,ter,8527,66693,1068,8067,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",7.55337078651685,Hospital
2015-09-01,"Hospital de Cascais, PPP",Especialidade Cirurgica,5140,26473,5.2,2,transparencia_sns,136071220,2015-09-01,2015,9,35,ter,4552,23469,588,3004,Muitos doentes,Muitos doentes,"Hospital de Cascais, PPP","Hospital de Cascais, PPP",5.10884353741497,Hospital
2015-09-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,4872,24011,4.9,2,transparencia_sns,116981592,2015-09-01,2015,9,35,ter,4298,21327,574,2684,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",4.67595818815331,Hospital
2015-09-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,5109,28476,5.6,2,transparencia_sns,145483884,2015-09-01,2015,9,35,ter,4532,25530,577,2946,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",5.10571923743501,Hospital
2015-09-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,6858,41526,6.1,2,transparencia_sns,284785308,2015-09-01,2015,9,35,ter,6080,36795,778,4731,Muitos doentes,Muitos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",6.08097686375321,Hospital
2015-09-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,9797,59719,6.1,2,transparencia_sns,585067043,2015-09-01,2015,9,35,ter,8588,53179,1209,6540,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",5.40942928039702,Hospital
2015-09-01,"Hospital de Braga, PPP",Especialidade Cirurgica,12067,73032,6.1,2,transparencia_sns,881277144,2015-09-01,2015,9,35,ter,10695,64658,1372,8374,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",6.10349854227405,Hospital
2015-10-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Cirurgica,3591,21319,5.9,2,transparencia_sns,76556529,2015-10-01,2015,10,40,qui,3199,19091,392,2228,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Baixo Alentejo, EPE","Unidade Local de Saúde do Baixo Alentejo, EPE",5.68367346938776,Hospital
2015-10-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,6933,40168,5.8,2,transparencia_sns,278484744,2015-10-01,2015,10,40,qui,6170,35905,763,4263,Muitos doentes,Muitos doentes,"Centro Hospitalar do Baixo Vouga, EPE","Centro Hospitalar do Baixo Vouga, EPE",5.58715596330275,Hospital
2015-10-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,9151,64886,7.1,2,transparencia_sns,593771786,2015-10-01,2015,10,40,qui,8136,57721,1015,7165,Muitos doentes,Muitos doentes,"Centro Hospitalar Tondela-Viseu, EPE","Centro Hospitalar Tondela-Viseu, EPE",7.05911330049261,Hospital
2015-10-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,3399,22568,6.6,2,transparencia_sns,76708632,2015-10-01,2015,10,40,qui,3024,20150,375,2418,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",6.448,Cancer hospital
2015-10-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,4474,26826,6,2,transparencia_sns,120019524,2015-10-01,2015,10,40,qui,4008,24042,466,2784,Muitos doentes,Muitos doentes,"Centro Hospitalar Barreiro/Montijo, EPE","Centro Hospitalar Barreiro/Montijo, EPE",5.97424892703863,Hospital
2015-10-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,10754,83465,7.8,2,transparencia_sns,897582610,2015-10-01,2015,10,40,qui,9595,74760,1159,8705,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",7.51078515962036,Hospital
2015-10-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,5466,35304,6.5,2,transparencia_sns,192971664,2015-10-01,2015,10,40,qui,4875,31296,591,4008,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",6.78172588832487,Hospital
2015-10-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,14596,84270,5.8,2,transparencia_sns,1230004920,2015-10-01,2015,10,40,qui,13028,75025,1568,9245,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de Lisboa Norte, EPE","Centro Hospitalar Universitário de Lisboa Norte, EPE",5.89604591836735,University
2015-10-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,5853,37290,6.4,2,transparencia_sns,218258370,2015-10-01,2015,10,40,qui,5168,32960,685,4330,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",6.32116788321168,Hospital
2015-10-01,"Hospital de Loures, PPP",Especialidade Cirurgica,7247,40665,5.6,2,transparencia_sns,294699255,2015-10-01,2015,10,40,qui,6452,36496,795,4169,Muitos doentes,Muitos doentes,"Hospital de Loures, PPP","Hospital de Loures, PPP",5.24402515723271,Hospital
2015-10-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,5264,39878,7.6,2,transparencia_sns,209917792,2015-10-01,2015,10,40,qui,4682,35491,582,4387,Muitos doentes,Muitos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",7.53780068728522,Hospital
2015-10-01,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,9197,53618,5.8,2,transparencia_sns,493124746,2015-10-01,2015,10,40,qui,8161,46916,1036,6702,Muitos doentes,Muitos doentes,"Hospital Garcia de Orta, EPE","Hospital Garcia de Orta, EPE",6.46911196911197,Hospital
2015-10-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,4504,27244,6,2,transparencia_sns,122706976,2015-10-01,2015,10,40,qui,4012,24541,492,2703,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Lisboa, EPE","Instituto Português Oncologia de Lisboa, EPE",5.49390243902439,Cancer hospital
2015-10-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Cirurgica,7475,42204,5.6,2,transparencia_sns,315474900,2015-10-01,2015,10,40,qui,6635,37746,840,4458,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Matosinhos, EPE","Unidade Local de Saúde de Matosinhos, EPE",5.30714285714286,Hospital
2015-11-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,3543,25086,7.1,2,transparencia_sns,88879698,2015-11-01,2015,11,44,dom,3204,22761,339,2325,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Norte Alentejano, EPE","Unidade Local de Saúde do Norte Alentejano, EPE",6.85840707964602,Hospital
2015-11-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,3736,24891,6.7,2,transparencia_sns,92992776,2015-11-01,2015,11,44,dom,3399,22568,337,2323,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",6.89317507418398,Cancer hospital
2015-11-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,3582,23947,6.7,2,transparencia_sns,85778154,2015-11-01,2015,11,44,dom,3241,21703,341,2244,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",6.58064516129032,Hospital
2015-11-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,11862,91846,7.7,2,transparencia_sns,1089477252,2015-11-01,2015,11,44,dom,10754,83465,1108,8381,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",7.56407942238267,Hospital
2015-11-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,6113,38166,6.2,2,transparencia_sns,233308758,2015-11-01,2015,11,44,dom,5502,34562,611,3604,Muitos doentes,Muitos doentes,"Centro Hospitalar de Setúbal, EPE","Centro Hospitalar de Setúbal, EPE",5.89852700490998,Hospital
2015-11-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,5991,29664,5,2,transparencia_sns,177717024,2015-11-01,2015,11,44,dom,5470,26909,521,2755,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",5.28790786948177,Hospital
2015-11-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,11905,77388,6.5,2,transparencia_sns,921304140,2015-11-01,2015,11,44,dom,10762,70162,1143,7226,Muitos doentes,Muitos doentes,"Hospital Professor Doutor Fernando Fonseca, EPE","Hospital Professor Doutor Fernando Fonseca, EPE",6.32195975503062,Hospital
2015-11-01,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,10200,59175,5.8,2,transparencia_sns,603585000,2015-11-01,2015,11,44,dom,9197,53618,1003,5557,Muitos doentes,Muitos doentes,"Hospital Garcia de Orta, EPE","Hospital Garcia de Orta, EPE",5.54037886340977,Hospital
2015-11-01,"Hospital de Braga, PPP",Especialidade Cirurgica,14865,89944,6.1,2,transparencia_sns,1337017560,2015-11-01,2015,11,44,dom,13490,81712,1375,8232,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",5.98690909090909,Hospital
2015-12-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,2220,12134,5.5,2,transparencia_sns,26937480,2015-12-01,2015,12,48,ter,2029,11134,191,1000,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Litoral Alentejano, EPE","Unidade Local de Saúde do Litoral Alentejano, EPE",5.23560209424084,Hospital
2015-12-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,3834,27271,7.1,2,transparencia_sns,104557014,2015-12-01,2015,12,48,ter,3543,25086,291,2185,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Norte Alentejano, EPE","Unidade Local de Saúde do Norte Alentejano, EPE",7.5085910652921,Hospital
2015-12-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,12912,100041,7.7,2,transparencia_sns,1291729392,2015-12-01,2015,12,48,ter,11862,91846,1050,8195,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",7.80476190476191,Hospital
2015-12-01,"Hospital de Cascais, PPP",Especialidade Cirurgica,6749,35220,5.2,2,transparencia_sns,237699780,2015-12-01,2015,12,48,ter,6285,32355,464,2865,Muitos doentes,Muitos doentes,"Hospital de Cascais, PPP","Hospital de Cascais, PPP",6.17456896551724,Hospital
2015-12-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,6334,47378,7.5,2,transparencia_sns,300092252,2015-12-01,2015,12,48,ter,5817,43854,517,3524,Muitos doentes,Muitos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",6.81624758220503,Hospital
2015-12-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,19797,105296,5.3,2,transparencia_sns,2084544912,2015-12-01,2015,12,48,ter,18199,96806,1598,8490,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",5.31289111389237,University
2015-12-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,9377,56900,6.1,2,transparencia_sns,533551300,2015-12-01,2015,12,48,ter,8558,51296,819,5604,Muitos doentes,Muitos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",6.84249084249084,Hospital
2015-12-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,5496,33765,6.1,2,transparencia_sns,185572440,2015-12-01,2015,12,48,ter,5043,30929,453,2836,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Nordeste, EPE","Unidade Local de Saúde do Nordeste, EPE",6.26048565121413,Hospital
2016-01-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,316,2237,7.1,2,transparencia_sns,706892,2016-01-01,2016,1,1,sex,,,316,2237,Poucos doentes,Pouquissímos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",7.07911392405063,Cancer hospital
2016-01-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,307,2087,6.8,2,transparencia_sns,640709,2016-01-01,2016,1,1,sex,,,307,2087,Poucos doentes,Pouquissímos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",6.79804560260586,Hospital
2016-01-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,506,3789,7.5,2,transparencia_sns,1917234,2016-01-01,2016,1,1,sex,,,506,3789,Poucos doentes,Pouquissímos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",7.48814229249012,Hospital
2016-01-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,2041,13487,6.6,2,transparencia_sns,27526967,2016-01-01,2016,1,1,sex,,,2041,13487,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de São João, EPE","Centro Hospitalar Universitário de São João, EPE",6.60803527682509,University
2016-01-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,535,2816,5.3,2,transparencia_sns,1506560,2016-01-01,2016,1,1,sex,,,535,2816,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",5.26355140186916,Hospital
2016-01-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,1093,6530,6,2,transparencia_sns,7137290,2016-01-01,2016,1,1,sex,,,1093,6530,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",5.9743824336688,Hospital
2016-01-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,766,4653,6.1,2,transparencia_sns,3564198,2016-01-01,2016,1,1,sex,,,766,4653,Poucos doentes,Pouquissímos doentes,"Unidade Local de Saúde do Alto Minho, EPE","Unidade Local de Saúde do Alto Minho, EPE",6.07441253263708,Hospital
2016-02-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,1010,6150,6.1,2,transparencia_sns,6211500,2016-02-01,2016,2,5,seg,529,3104,481,3046,Muitos doentes,Muitos doentes,"Hospital Espírito Santo de Évora, EPE","Hospital Espírito Santo de Évora, EPE",6.33264033264033,Hospital
2016-02-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,721,4789,6.6,2,transparencia_sns,3452869,2016-02-01,2016,2,5,seg,332,2516,389,2273,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar Universitário Cova da Beira, EPE","Centro Hospitalar Universitário Cova da Beira, EPE",5.84318766066838,University
2016-02-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,1617,12287,7.6,2,transparencia_sns,19868079,2016-02-01,2016,2,5,seg,801,6290,816,5997,Muitos doentes,Muitos doentes,"Centro Hospitalar Tondela-Viseu, EPE","Centro Hospitalar Tondela-Viseu, EPE",7.34926470588235,Hospital
2016-02-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,80,335,4.2,2,transparencia_sns,26800,2016-02-01,2016,2,5,seg,43,176,37,159,Poucos doentes,Pouquissímos doentes,Hospital Dr. Francisco Zagalo,Hospital Dr. Francisco Zagalo,4.2972972972973,Hospital
2016-02-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,1003,6865,6.8,2,transparencia_sns,6885595,2016-02-01,2016,2,5,seg,516,3468,487,3397,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",6.97535934291581,Hospital
2016-02-01,"Hospital de Cascais, PPP",Especialidade Cirurgica,1112,5728,5.2,2,transparencia_sns,6369536,2016-02-01,2016,2,5,seg,540,2973,572,2755,Muitos doentes,Muitos doentes,"Hospital de Cascais, PPP","Hospital de Cascais, PPP",4.81643356643357,Hospital
2016-02-01,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,1650,10268,6.2,2,transparencia_sns,16942200,2016-02-01,2016,2,5,seg,794,5233,856,5035,Muitos doentes,Muitos doentes,"Hospital Garcia de Orta, EPE","Hospital Garcia de Orta, EPE",5.88200934579439,Hospital
2016-02-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,1779,8012,4.5,2,transparencia_sns,14253348,2016-02-01,2016,2,5,seg,929,4158,850,3854,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",4.53411764705882,Hospital
2016-02-01,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,321,2261,7,2,transparencia_sns,725781,2016-02-01,2016,2,5,seg,165,1105,156,1156,Poucos doentes,Pouquissímos doentes,"Hospital Santa Maria Maior, EPE","Hospital Santa Maria Maior, EPE",7.41025641025641,Hospital
2016-03-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,1476,9063,6.1,2,transparencia_sns,13376988,2016-03-01,2016,3,9,ter,1010,6150,466,2913,Muitos doentes,Muitos doentes,"Hospital Espírito Santo de Évora, EPE","Hospital Espírito Santo de Évora, EPE",6.25107296137339,Hospital
2016-03-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,2040,11746,5.8,2,transparencia_sns,23961840,2016-03-01,2016,3,9,ter,1361,7788,679,3958,Muitos doentes,Muitos doentes,"Centro Hospitalar do Baixo Vouga, EPE","Centro Hospitalar do Baixo Vouga, EPE",5.82916053019146,Hospital
2016-03-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,2521,18338,7.3,2,transparencia_sns,46230098,2016-03-01,2016,3,9,ter,1617,12287,904,6051,Muitos doentes,Muitos doentes,"Centro Hospitalar Tondela-Viseu, EPE","Centro Hospitalar Tondela-Viseu, EPE",6.69358407079646,Hospital
2016-03-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,125,509,4.1,2,transparencia_sns,63625,2016-03-01,2016,3,9,ter,80,335,45,174,Poucos doentes,Pouquissímos doentes,Hospital Dr. Francisco Zagalo,Hospital Dr. Francisco Zagalo,3.86666666666667,Hospital
2016-03-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,995,6799,6.8,2,transparencia_sns,6765005,2016-03-01,2016,3,9,ter,636,4421,359,2378,Poucos doentes,Pouquissímos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",6.62395543175488,Cancer hospital
2016-03-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,1634,9520,5.8,2,transparencia_sns,15555680,2016-03-01,2016,3,9,ter,1044,6299,590,3221,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",5.45932203389831,Hospital
2016-03-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,1468,11454,7.8,2,transparencia_sns,16814472,2016-03-01,2016,3,9,ter,972,7670,496,3784,Muitos doentes,Muitos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",7.62903225806452,Hospital
2016-03-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,3009,19964,6.6,2,transparencia_sns,60071676,2016-03-01,2016,3,9,ter,2027,13320,982,6644,Muitos doentes,Muitos doentes,"Hospital Professor Doutor Fernando Fonseca, EPE","Hospital Professor Doutor Fernando Fonseca, EPE",6.76578411405295,Hospital
2016-03-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,4931,26357,5.3,2,transparencia_sns,129966367,2016-03-01,2016,3,9,ter,3125,17220,1806,9137,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",5.05924695459579,University
